Manufacturer,LCSC Part #,Description,value,tolerance,type,voltage,min_value,max_value,Package,Stock,Type,MFR.Part #,Datasheet,Price (USD),basic-extended,unit,Comment,Category,code,value_in_ohms,dielectric,value_in_farads
UNIROYAL ELEC,C22975,CHIP RESISTOR - SURFACE MOUNT 2KOHMS ±1% 1/10W 0603 ROHS,2.0,1.0,Resistor,,1980.0,2020.0,0603,586735.0,CHIP RESISTOR - SURFACE MOUNT,0603WAF2001T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0603WAF2001T5E_C22975.pdf,0.0016,Basic,KΩ,,,,,,
UNIROYAL ELEC,C25092,CHIP RESISTOR - SURFACE MOUNT 22OHMS ±1% 1/16W 0402 ROHS,22.0,1.0,Resistor,,21.78,22.22,0402,98040.0,CHIP RESISTOR - SURFACE MOUNT,0402WGF220JTCE,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0402WGF220JTCE_C25092.pdf,0.0011,Basic,Ω,,,,,,
UNIROYAL ELEC,C31850,CHIP RESISTOR - SURFACE MOUNT 22KOHMS ±1% 1/10W 0603 ROHS,22.0,1.0,Resistor,,21780.0,22220.0,0603,248752.0,CHIP RESISTOR - SURFACE MOUNT,0603WAF2202T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0603WAF2202T5E_C31850.pdf,0.0016,Basic,KΩ,,,,,,
UNIROYAL ELEC,C17661,CHIP RESISTOR - SURFACE MOUNT 3KOHMS ±1% 1/8W 0805 ROHS,3.0,1.0,Resistor,,2970.0,3030.0,0805,181228.0,CHIP RESISTOR - SURFACE MOUNT,0805W8F3001T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0805W8F3001T5E_C17661.pdf,0.0049,Basic,KΩ,,,,,,
UNIROYAL ELEC,C17630,CHIP RESISTOR - SURFACE MOUNT 330OHMS ±1% 1/8W 0805 ROHS,330.0,1.0,Resistor,,326.7,333.3,0805,191465.0,CHIP RESISTOR - SURFACE MOUNT,0805W8F3300T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0805W8F3300T5E_C17630.pdf,0.0028,Basic,Ω,,,,,,
UNIROYAL ELEC,C4216,CHIP RESISTOR - SURFACE MOUNT 33KOHMS ±1% 1/10W 0603 ROHS,33.0,1.0,Resistor,,32670.0,33330.0,0603,87115.0,CHIP RESISTOR - SURFACE MOUNT,0603WAF3302T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0603WAF3302T5E_C4216.pdf,0.0016,Basic,KΩ,,,,,,
UNIROYAL ELEC,C22807,CHIP RESISTOR - SURFACE MOUNT 150KOHMS ±1% 1/10W 0603 ROHS,150.0,1.0,Resistor,,148500.0,151500.0,0603,32601.0,CHIP RESISTOR - SURFACE MOUNT,0603WAF1503T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0603WAF1503T5E_C22807.pdf,0.0016,Basic,KΩ,,,,,,
UNIROYAL ELEC,C22950,CHIP RESISTOR - SURFACE MOUNT 20OHMS ±1% 1/10W 0603 ROHS,20.0,1.0,Resistor,,19.8,20.2,0603,69861.0,CHIP RESISTOR - SURFACE MOUNT,0603WAF200JT5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0603WAF200JT5E_C22950.pdf,0.0032,Basic,Ω,,,,,,
UNIROYAL ELEC,C25765,CHIP RESISTOR - SURFACE MOUNT 20KOHMS ±1% 1/16W 0402 ROHS,20.0,1.0,Resistor,,19800.0,20200.0,0402,203918.0,CHIP RESISTOR - SURFACE MOUNT,0402WGF2002TCE,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0402WGF2002TCE_C25765.pdf,0.0012,Basic,KΩ,,,,,,
SAMSUNG ELECTRO-MECHANICS,C1634,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT 10PF 50V 0603 ROHS,10.0,5.0,Capacitor,50.0,9.5e-12,1.05e-11,0603,199079.0,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT,CL10C100JB8NNNC,https://datasheet.lcsc.com/szlcsc/Samsung-Electro-Mechanics-CL10C100JB8NNNC_C1634.pdf,0.0068,Basic,pF,,,,,,
YAGEO,C49678,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT 100NF 50V 0805 ROHS,,5.0,Capacitor,50.0,,,0805,3209733.0,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT,CC0805KRX7R9BB104,https://datasheet.lcsc.com/szlcsc/YAGEO-CC0805KRX7R9BB104_C49678.pdf,0.017,Basic,F,,,,,,
SAMSUNG ELECTRO-MECHANICS,C24497,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT 100NF 50V 1206 ROHS,,5.0,Capacitor,50.0,,,1206,146975.0,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT,CL31B104KBCNNNC,https://datasheet.lcsc.com/szlcsc/Samsung-Electro-Mechanics-CL31B104KBCNNNC_C24497.pdf,0.0206,Basic,F,,,,,,
SAMSUNG ELECTRO-MECHANICS,C15849,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT 1UF 50V 0603 ROHS,1.0,5.0,Capacitor,50.0,9.5e-07,1.05e-06,0603,1029369.0,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT,CL10A105KB8NNNC,https://datasheet.lcsc.com/szlcsc/Samsung-Electro-Mechanics-CL10A105KB8NNNC_C15849.pdf,0.009,Basic,uF,,,,,,
SAMSUNG ELECTRO-MECHANICS,C52923,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT 1UF 25V 0402 ROHS,1.0,5.0,Capacitor,50.0,9.5e-07,1.05e-06,0402,298220.0,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT,CL05A105KA5NQNC,https://datasheet.lcsc.com/szlcsc/Samsung-Electro-Mechanics-CL05A105KA5NQNC_C52923.pdf,0.0121,Basic,uF,,,,,,
SAMSUNG ELECTRO-MECHANICS,C1848,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT 1UF 50V 1206 ROHS,1.0,5.0,Capacitor,50.0,9.5e-07,1.05e-06,1206,72792.0,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT,CL31B105KBHNNNE,https://datasheet.lcsc.com/szlcsc/Samsung-Electro-Mechanics-CL31B105KBHNNNE_C1848.pdf,0.0308,Basic,uF,,,,,,
UNIROYAL ELEC,C22775,CHIP RESISTOR - SURFACE MOUNT 100OHMS ±1% 1/10W 0603 ROHS,100.0,1.0,Resistor,,99.0,101.0,0603,1623132.0,CHIP RESISTOR - SURFACE MOUNT,0603WAF1000T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0603WAF1000T5E_C22775.pdf,0.0016,Basic,Ω,,,,,,
UNIROYAL ELEC,C25803,CHIP RESISTOR - SURFACE MOUNT 100KOHMS ±1% 1/10W 0603 ROHS,100.0,1.0,Resistor,,99000.0,101000.0,0603,1544718.0,CHIP RESISTOR - SURFACE MOUNT,0603WAF1003T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0603WAF1003T5E_C25803.pdf,0.0016,Basic,KΩ,,,,,,
UNIROYAL ELEC,C22935,CHIP RESISTOR - SURFACE MOUNT 1MOHMS ±1% 1/10W 0603 ROHS,1.0,1.0,Resistor,,990000.0,1010000.0,0603,226744.0,CHIP RESISTOR - SURFACE MOUNT,0603WAF1004T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0603WAF1004T5E_C22935.pdf,0.0033,Basic,MΩ,,,,,,
UNIROYAL ELEC,C25900,CHIP RESISTOR - SURFACE MOUNT 4.7KOHMS ±1% 1/16W 0402 ROHS,4.7,1.0,Resistor,,4653.0,4747.0,0402,559751.0,CHIP RESISTOR - SURFACE MOUNT,0402WGF4701TCE,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0402WGF4701TCE_C25900.pdf,0.0009,Basic,KΩ,,,,,,
UNIROYAL ELEC,C23178,CHIP RESISTOR - SURFACE MOUNT 470KOHMS ±1% 1/10W 0603 ROHS,470.0,1.0,Resistor,,465300.0,474700.0,0603,66077.0,CHIP RESISTOR - SURFACE MOUNT,0603WAF4703T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0603WAF4703T5E_C23178.pdf,0.0021,Basic,KΩ,,,,,,
UNIROYAL ELEC,C23197,CHIP RESISTOR - SURFACE MOUNT 51OHMS ±1% 1/10W 0603 ROHS,51.0,1.0,Resistor,,50.49,51.51,0603,147079.0,CHIP RESISTOR - SURFACE MOUNT,0603WAF510JT5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0603WAF510JT5E_C23197.pdf,0.0016,Basic,Ω,,,,,,
UNIROYAL ELEC,C17734,CHIP RESISTOR - SURFACE MOUNT 510OHMS ±1% 1/8W 0805 ROHS,510.0,1.0,Resistor,,504.9,515.1,0805,354789.0,CHIP RESISTOR - SURFACE MOUNT,0805W8F5100T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0805W8F5100T5E_C17734.pdf,0.0028,Basic,Ω,,,,,,
UNIROYAL ELEC,C27834,CHIP RESISTOR - SURFACE MOUNT 5.1KOHMS ±1% 1/8W 0805 ROHS,5.1,1.0,Resistor,,5049.0,5151.0,0805,822223.0,CHIP RESISTOR - SURFACE MOUNT,0805W8F5101T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0805W8F5101T5E_C27834.pdf,0.0028,Basic,KΩ,,,,,,
UNIROYAL ELEC,C23162,CHIP RESISTOR - SURFACE MOUNT 4.7KOHMS ±1% 1/10W 0603 ROHS,4.7,1.0,Resistor,,4653.0,4747.0,0603,986640.0,CHIP RESISTOR - SURFACE MOUNT,0603WAF4701T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0603WAF4701T5E_C23162.pdf,0.0033,Basic,KΩ,,,,,,
UNIROYAL ELEC,C25819,CHIP RESISTOR - SURFACE MOUNT 47KOHMS ±1% 1/10W 0603 ROHS,47.0,1.0,Resistor,,46530.0,47470.0,0603,456822.0,CHIP RESISTOR - SURFACE MOUNT,0603WAF4702T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0603WAF4702T5E_C25819.pdf,0.0038,Basic,KΩ,,,,,,
UNIROYAL ELEC,C23196,CHIP RESISTOR - SURFACE MOUNT 51KOHMS ±1% 1/10W 0603 ROHS,51.0,1.0,Resistor,,50490.0,51510.0,0603,146824.0,CHIP RESISTOR - SURFACE MOUNT,0603WAF5102T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0603WAF5102T5E_C23196.pdf,0.0017,Basic,KΩ,,,,,,
UNIROYAL ELEC,C23228,CHIP RESISTOR - SURFACE MOUNT 680OHMS ±1% 1/10W 0603 ROHS,680.0,1.0,Resistor,,673.2,686.8,0603,175245.0,CHIP RESISTOR - SURFACE MOUNT,0603WAF6800T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0603WAF6800T5E_C23228.pdf,0.0016,Basic,Ω,,,,,,
UNIROYAL ELEC,C23212,CHIP RESISTOR - SURFACE MOUNT 6.8KOHMS ±1% 1/10W 0603 ROHS,6.8,1.0,Resistor,,6732.0,6868.0,0603,56504.0,CHIP RESISTOR - SURFACE MOUNT,0603WAF6801T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0603WAF6801T5E_C23212.pdf,0.0017,Basic,KΩ,,,,,,
UNIROYAL ELEC,C23231,CHIP RESISTOR - SURFACE MOUNT 68KOHMS ±1% 1/10W 0603 ROHS,68.0,1.0,Resistor,,67320.0,68680.0,0603,67278.0,CHIP RESISTOR - SURFACE MOUNT,0603WAF6802T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0603WAF6802T5E_C23231.pdf,0.0047,Basic,KΩ,,,,,,
UNIROYAL ELEC,C4328,CHIP RESISTOR - SURFACE MOUNT 20KOHMS ±1% 1/8W 0805 ROHS,20.0,1.0,Resistor,,19800.0,20200.0,0805,354162.0,CHIP RESISTOR - SURFACE MOUNT,0805W8F2002T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0805W8F2002T5E_C4328.pdf,0.0027,Basic,KΩ,,,,,,
UNIROYAL ELEC,C25811,CHIP RESISTOR - SURFACE MOUNT 200KOHMS ±1% 1/10W 0603 ROHS,200.0,1.0,Resistor,,198000.0,202000.0,0603,112683.0,CHIP RESISTOR - SURFACE MOUNT,0603WAF2003T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0603WAF2003T5E_C25811.pdf,0.0016,Basic,KΩ,,,,,,
UNIROYAL ELEC,C23345,CHIP RESISTOR - SURFACE MOUNT 22OHMS ±1% 1/10W 0603 ROHS,22.0,1.0,Resistor,,21.78,22.22,0603,256208.0,CHIP RESISTOR - SURFACE MOUNT,0603WAF220JT5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0603WAF220JT5E_C23345.pdf,0.0033,Basic,Ω,,,,,,
UNIROYAL ELEC,C17561,CHIP RESISTOR - SURFACE MOUNT 22OHMS ±1% 1/8W 0805 ROHS,22.0,1.0,Resistor,,21.78,22.22,0805,149124.0,CHIP RESISTOR - SURFACE MOUNT,0805W8F220JT5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0805W8F220JT5E_C17561.pdf,0.005,Basic,Ω,,,,,,
UNIROYAL ELEC,C4211,CHIP RESISTOR - SURFACE MOUNT 3KOHMS ±1% 1/10W 0603 ROHS,3.0,1.0,Resistor,,2970.0,3030.0,0603,392321.0,CHIP RESISTOR - SURFACE MOUNT,0603WAF3001T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0603WAF3001T5E_C4211.pdf,0.0018,Basic,KΩ,,,,,,
UNIROYAL ELEC,C26010,CHIP RESISTOR - SURFACE MOUNT 3.3KOHMS ±1% 1/8W 0805 ROHS,3.3,1.0,Resistor,,3267.0,3333.0,0805,320593.0,CHIP RESISTOR - SURFACE MOUNT,0805W8F3301T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0805W8F3301T5E_C26010.pdf,0.0028,Basic,KΩ,,,,,,
UNIROYAL ELEC,C17888,CHIP RESISTOR - SURFACE MOUNT 0OHMS ±1% 1/4W 1206 ROHS,0.0,1.0,Resistor,,0.0,0.0,1206,140926.0,CHIP RESISTOR - SURFACE MOUNT,1206W4F0000T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-1206W4F0000T5E_C17888.pdf,0.0041,Basic,Ω,,,,,,
SAMSUNG ELECTRO-MECHANICS,C1798,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT 20PF 50V 0805 ROHS,20.0,5.0,Capacitor,50.0,1.9e-11,2.1e-11,0805,107043.0,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT,CL21C200JBANNNC,https://datasheet.lcsc.com/szlcsc/Samsung-Electro-Mechanics-CL21C200JBANNNC_C1798.pdf,0.0129,Basic,pF,,,,,,
SAMSUNG ELECTRO-MECHANICS,C1663,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT 33PF 50V 0603 ROHS,33.0,5.0,Capacitor,50.0,3.135e-11,3.465e-11,0603,190085.0,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT,CL10C330JB8NNNC,https://datasheet.lcsc.com/szlcsc/Samsung-Electro-Mechanics-CL10C330JB8NNNC_C1663.pdf,0.0064,Basic,pF,,,,,,
GUANGDONG FENGHUA ADVANCED TECH,C1546,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT 100PF 50V 0402 ROHS,100.0,5.0,Capacitor,50.0,9.5e-11,1.05e-10,0402,58139.0,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT,0402CG101J500NT,https://datasheet.lcsc.com/szlcsc/Guangdong-Fenghua-Advanced-Tech-0402CG101J500NT_C1546.pdf,0.0027,Basic,pF,,,,,,
SAMSUNG ELECTRO-MECHANICS,C13585,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT 10UF 50V 1206 ROHS,10.0,5.0,Capacitor,50.0,0.00095,0.00105,1206,626048.0,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT,CL31A106KBHNNNE,https://datasheet.lcsc.com/szlcsc/Samsung-Electro-Mechanics-CL31A106KBHNNNE_C13585.pdf,0.0475,Basic,uF,,,,,,
UNIROYAL ELEC,C17415,CHIP RESISTOR - SURFACE MOUNT 10OHMS ±1% 1/8W 0805 ROHS,10.0,1.0,Resistor,,9.9,10.1,0805,565421.0,CHIP RESISTOR - SURFACE MOUNT,0805W8F100JT5E,https://datasheet.lcsc.com/szlcsc/1812121441_Uniroyal-Elec-0805W8F100JT5E_C17415.pdf,0.0028,Basic,Ω,,,,,,
UNIROYAL ELEC,C25076,CHIP RESISTOR - SURFACE MOUNT 100OHMS ±1% 1/16W 0402 ROHS,100.0,1.0,Resistor,,99.0,101.0,0402,62330.0,CHIP RESISTOR - SURFACE MOUNT,0402WGF1000TCE,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0402WGF1000TCE_C25076.pdf,0.0014,Basic,Ω,,,,,,
UNIROYAL ELEC,C17407,CHIP RESISTOR - SURFACE MOUNT 100KOHMS ±1% 1/8W 0805 ROHS,100.0,1.0,Resistor,,99000.0,101000.0,0805,361027.0,CHIP RESISTOR - SURFACE MOUNT,0805W8F1003T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0805W8F1003T5E_C17407.pdf,0.0049,Basic,KΩ,,,,,,
UNIROYAL ELEC,C26083,CHIP RESISTOR - SURFACE MOUNT 1MOHMS ±1% 1/16W 0402 ROHS,1.0,1.0,Resistor,,990000.0,1010000.0,0402,160183.0,CHIP RESISTOR - SURFACE MOUNT,0402WGF1004TCE,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0402WGF1004TCE_C26083.pdf,0.0028,Basic,MΩ,,,,,,
UNIROYAL ELEC,C17617,CHIP RESISTOR - SURFACE MOUNT 300OHMS ±1% 1/8W 0805 ROHS,300.0,1.0,Resistor,,297.0,303.0,0805,150308.0,CHIP RESISTOR - SURFACE MOUNT,0805W8F3000T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0805W8F3000T5E_C17617.pdf,0.0028,Basic,Ω,,,,,,
UNIROYAL ELEC,C25890,CHIP RESISTOR - SURFACE MOUNT 3.3KOHMS ±1% 1/16W 0402 ROHS,3.3,1.0,Resistor,,3267.0,3333.0,0402,48192.0,CHIP RESISTOR - SURFACE MOUNT,0402WGF3301TCE,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0402WGF3301TCE_C25890.pdf,0.0024,Basic,KΩ,,,,,,
UNIROYAL ELEC,C23137,CHIP RESISTOR - SURFACE MOUNT 330KOHMS ±1% 1/10W 0603 ROHS,330.0,1.0,Resistor,,326700.0,333300.0,0603,29052.0,CHIP RESISTOR - SURFACE MOUNT,0603WAF3303T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0603WAF3303T5E_C23137.pdf,0.0021,Basic,KΩ,,,,,,
SAMSUNG ELECTRO-MECHANICS,C32949,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT 10PF 50V 0402 ROHS,10.0,5.0,Capacitor,50.0,9.5e-12,1.05e-11,0402,75195.0,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT,CL05C100JB5NNNC,https://datasheet.lcsc.com/szlcsc/Samsung-Electro-Mechanics-CL05C100JB5NNNC_C32949.pdf,0.0157,Basic,pF,,,,,,
GUANGDONG FENGHUA ADVANCED TECH,C1547,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT 12PF 50V 0402 ROHS,12.0,5.0,Capacitor,50.0,1.14e-11,1.26e-11,0402,46722.0,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT,0402CG120J500NT,https://datasheet.lcsc.com/szlcsc/Guangdong-Fenghua-Advanced-Tech-0402CG120J500NT_C1547.pdf,0.0018,Basic,pF,,,,,,
UNIROYAL ELEC,C17928,CHIP RESISTOR - SURFACE MOUNT 1OHMS ±1% 1/4W 1206 ROHS,1.0,1.0,Resistor,,0.99,1.01,1206,127406.0,CHIP RESISTOR - SURFACE MOUNT,1206W4F100KT5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-1206W4F100KT5E_C17928.pdf,0.0051,Basic,Ω,,,,,,
UNIROYAL ELEC,C17900,CHIP RESISTOR - SURFACE MOUNT 100KOHMS ±1% 1/4W 1206 ROHS,100.0,1.0,Resistor,,99000.0,101000.0,1206,174661.0,CHIP RESISTOR - SURFACE MOUNT,1206W4F1003T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-1206W4F1003T5E_C17900.pdf,0.0042,Basic,KΩ,,,,,,
UNIROYAL ELEC,C7250,CHIP RESISTOR - SURFACE MOUNT 10MOHMS ±1% 1/10W 0603 ROHS,10.0,1.0,Resistor,,9900000.0,10100000.0,0603,67709.0,CHIP RESISTOR - SURFACE MOUNT,0603WAF1005T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0603WAF1005T5E_C7250.pdf,0.002,Basic,MΩ,,,,,,
UNIROYAL ELEC,C22797,CHIP RESISTOR - SURFACE MOUNT 13KOHMS ±1% 1/10W 0603 ROHS,13.0,1.0,Resistor,,12870.0,13130.0,0603,9105.0,CHIP RESISTOR - SURFACE MOUNT,0603WAF1302T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0603WAF1302T5E_C22797.pdf,0.0017,Basic,KΩ,,,,,,
UNIROYAL ELEC,C25756,CHIP RESISTOR - SURFACE MOUNT 15KOHMS ±1% 1/16W 0402 ROHS,15.0,1.0,Resistor,,14850.0,15150.0,0402,22850.0,CHIP RESISTOR - SURFACE MOUNT,0402WGF1502TCE,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0402WGF1502TCE_C25756.pdf,0.0011,Basic,KΩ,,,,,,
UNIROYAL ELEC,C17557,CHIP RESISTOR - SURFACE MOUNT 220OHMS ±1% 1/8W 0805 ROHS,220.0,1.0,Resistor,,217.8,222.2,0805,149868.0,CHIP RESISTOR - SURFACE MOUNT,0805W8F2200T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0805W8F2200T5E_C17557.pdf,0.0028,Basic,Ω,,,,,,
UNIROYAL ELEC,C17560,CHIP RESISTOR - SURFACE MOUNT 22KOHMS ±1% 1/8W 0805 ROHS,22.0,1.0,Resistor,,21780.0,22220.0,0805,33782.0,CHIP RESISTOR - SURFACE MOUNT,0805W8F2202T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0805W8F2202T5E_C17560.pdf,0.0029,Basic,KΩ,,,,,,
UNIROYAL ELEC,C22961,CHIP RESISTOR - SURFACE MOUNT 220KOHMS ±1% 1/10W 0603 ROHS,220.0,1.0,Resistor,,217800.0,222200.0,0603,58856.0,CHIP RESISTOR - SURFACE MOUNT,0603WAF2203T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0603WAF2203T5E_C22961.pdf,0.0016,Basic,KΩ,,,,,,
UNIROYAL ELEC,C22940,CHIP RESISTOR - SURFACE MOUNT 2.4KOHMS ±1% 1/10W 0603 ROHS,2.4,1.0,Resistor,,2376.0,2424.0,0603,180171.0,CHIP RESISTOR - SURFACE MOUNT,0603WAF2401T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0603WAF2401T5E_C22940.pdf,0.0017,Basic,KΩ,,,,,,
UNIROYAL ELEC,C4275,CHIP RESISTOR - SURFACE MOUNT 75OHMS ±1% 1/10W 0603 ROHS,75.0,1.0,Resistor,,74.25,75.75,0603,76686.0,CHIP RESISTOR - SURFACE MOUNT,0603WAF750JT5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0603WAF750JT5E_C4275.pdf,0.0022,Basic,Ω,,,,,,
UNIROYAL ELEC,C17539,CHIP RESISTOR - SURFACE MOUNT 200KOHMS ±1% 1/8W 0805 ROHS,200.0,1.0,Resistor,,198000.0,202000.0,0805,111718.0,CHIP RESISTOR - SURFACE MOUNT,0805W8F2003T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0805W8F2003T5E_C17539.pdf,0.0029,Basic,KΩ,,,,,,
SAMSUNG ELECTRO-MECHANICS,C1664,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT 330PF 50V 0603 ROHS,330.0,5.0,Capacitor,50.0,3.135e-10,3.465e-10,0603,89572.0,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT,CL10C331JB8NNNC,https://datasheet.lcsc.com/szlcsc/Samsung-Electro-Mechanics-CL10C331JB8NNNC_C1664.pdf,0.0068,Basic,pF,,,,,,
UNIROYAL ELEC,C17379,CHIP RESISTOR - SURFACE MOUNT 1.2KOHMS ±1% 1/8W 0805 ROHS,1.2,1.0,Resistor,,1188.0,1212.0,0805,169572.0,CHIP RESISTOR - SURFACE MOUNT,0805W8F1201T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0805W8F1201T5E_C17379.pdf,0.0048,Basic,KΩ,,,,,,
UNIROYAL ELEC,C25808,CHIP RESISTOR - SURFACE MOUNT 120KOHMS ±1% 1/10W 0603 ROHS,120.0,1.0,Resistor,,118800.0,121200.0,0603,16054.0,CHIP RESISTOR - SURFACE MOUNT,0603WAF1203T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0603WAF1203T5E_C25808.pdf,0.0018,Basic,KΩ,,,,,,
UNIROYAL ELEC,C17936,CHIP RESISTOR - SURFACE MOUNT 4.7KOHMS ±1% 1/4W 1206 ROHS,4.7,1.0,Resistor,,4653.0,4747.0,1206,153889.0,CHIP RESISTOR - SURFACE MOUNT,1206W4F4701T5E,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-1206W4F4701T5E_C17936.pdf,0.0041,Basic,KΩ,,,,,,
UNIROYAL ELEC,C25905,CHIP RESISTOR - SURFACE MOUNT 5.1KOHMS ±1% 1/16W 0402 ROHS,5.1,1.0,Resistor,,5049.0,5151.0,0402,84113.0,CHIP RESISTOR - SURFACE MOUNT,0402WGF5101TCE,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0402WGF5101TCE_C25905.pdf,0.0019,Basic,KΩ,,,,,,
UNIROYAL ELEC,C25105,CHIP RESISTOR - SURFACE MOUNT 33OHMS ±1% 1/16W 0402 ROHS,33.0,1.0,Resistor,,32.67,33.33,0402,53041.0,CHIP RESISTOR - SURFACE MOUNT,0402WGF330JTCE,https://datasheet.lcsc.com/szlcsc/Uniroyal-Elec-0402WGF330JTCE_C25105.pdf,0.0013,Basic,Ω,,,,,,
GUANGDONG FENGHUA ADVANCED TECH,C1554,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT 20PF 50V 0402 ROHS,20.0,5.0,Capacitor,50.0,1.9e-11,2.1e-11,0402,122744.0,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT,0402CG200J500NT,https://datasheet.lcsc.com/szlcsc/Guangdong-Fenghua-Advanced-Tech-0402CG200J500NT_C1554.pdf,0.0107,Basic,pF,,,,,,
SAMSUNG ELECTRO-MECHANICS,C22397,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT 30PF 50V 0603 ROHS,30.0,5.0,Capacitor,50.0,2.85e-11,3.15e-11,0603,55194.0,MULTILAYER CERAMIC CAPACITORS MLCC - SMD/SMT,CL10C300JB8NNNC,https://datasheet.lcsc.com/szlcsc/Samsung-Electro-Mechanics-CL10C300JB8NNNC_C22397.pdf,0.007,Basic,pF,,,,,,
